Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
1	337	619	282	478	0.533290423703866	0.832585049270277	1.36587547297414	1.043964	0.321911472974143	1.70416939823013	2.63515268056334	4.33932207879347	3.265164	1.07415807879347	0.34821706089369	1.13125443117248	22.7348839850836
1	939	1335	396	1137	1.67876985432974	0.891083998804641	2.56985385313438	1.465992	1.10386185313438	2.56985385313438	3.08364462699346	5.65349848012784	3.687192	1.96630648012784	1.1940659541575	2.07082454864214	77.9598531692759
1	2398	2684	286	2541	8.99473848148116	44.3473036554686	53.3420421369498	1.058772	52.2832701369498	15.0701293856867	48.3024326332176	63.3725620189043	3.279972	60.0925900189043	56.5556936905503	63.286782533791	3692.48747160936
1	6314	6561	247	6437.5	23.8691713812897	31.6640314089882	55.5332027902779	0.914394	54.6188087902779	28.864581678707	36.5559435649217	65.4205252436287	3.135594	62.2849312436287	59.0820851793398	65.5956565943924	3857.43406340219
1	9188	9594	406	9391	163.640061515417	141.212464247781	304.852525763197	1.503012	303.349513763197	169.694952787734	146.858162867971	316.553115655705	3.724212	312.828903655705	328.138277055554	329.457172501879	21423.9521773484
1	11116	11245	129	11180.5	6.32768637373584	7.76536055742053	14.0930469311564	0.477558	13.6154889311564	9.11203637516288	10.5624103307978	19.6744467059607	2.698758	16.9756887059607	14.7281036442546	17.8780232164647	961.589092771769
1	12444	12901	457	12672.5	4.94441121320788	2.49185525375523	7.43626646696311	1.691814	5.74445246696311	5.69219778520442	4.42412055606721	10.1163183412716	3.913014	6.20330434127163	6.21387096274781	6.53303797878368	405.699924850842
1	20574	21014	440	20794	13.9032503393338	78.5492894904092	92.452539829743	1.62888	90.823659829743	14.4102412352983	82.4593192780044	96.8695605133026	3.85008	93.0194805133026	98.2454821921236	97.963885943336	6414.38886987343
1	24185	24239	54	24212	2.63885261412363	6.1256900009847	8.76454261510833	0.199908	8.56463461510833	5.89699410767686	8.84454117857413	14.741535286251	2.421108	12.320427286251	9.26450948065755	12.9753136308996	604.874292146646
1	26911	27503	592	27207	4.19682463762001	3.40913878209492	7.60596341971493	2.191584	5.41437941971493	5.61529916607292	3.88393025626442	9.49922942233734	4.412784	5.08644542233734	5.85682538953142	5.35681296499607	382.38863256772
1	28152	28936	784	28544	71.459716797866	65.9669154321001	137.426632229966	2.902368	134.524264229966	73.7760752030182	66.4807062059592	140.256781408977	5.123568	135.133213408977	145.517161834141	142.316153912087	9500.72860774574
1	29798	30099	301	29948.5	12.6192733957077	22.7605912880624	35.3798646837702	1.114302	34.2655626837701	13.549356694202	24.1595661666705	37.7089228608725	3.335502	34.3734208608725	37.0656361432926	36.2005233969807	2419.99325187673
1	31634	31723	89	31678.5	10.7685066299265	1.33267606913584	12.1011826990624	0.329478	11.7717046990624	14.3514422911509	4.62311698268838	18.9745592738393	2.550678	16.4238812738393	12.7336511934298	17.2968847275726	831.372483146456
1	32925	33317	392	33121	74.6917587600885	84.5211822531309	159.212941013219	1.451184	157.761757013219	84.2253875647162	93.9180135142321	178.143401078948	3.672384	174.471017078948	170.653549067449	183.744939481743	11141.868321253
1	34474	35126	652	34800	280.77335815281	218.828270500748	499.601628653558	2.413704	497.187924653558	288.43322060466	223.372588898423	511.805809503083	4.634904	507.170905503083	537.816550106625	534.129329322336	35113.7214258004
1	36376	36574	198	36475	15.5604205815277	17.9140783168958	33.4744988984235	0.732996	32.7415028984235	17.9665773741702	20.4771322921356	38.4437096663058	2.954196	35.4895136663058	35.4170350102653	37.3759415748753	2312.35706828234
1	37234	37478	244	37356	24.4518609179337	28.5372875559276	52.9891484738613	0.903288	52.0858604738613	32.268620552381	34.689077088243	66.957697640624	3.124488	63.833209640624	56.3421523338612	67.2262329796269	3678.54548393683
1	38768	39244	476	39006	50.9644848307463	53.8256334531005	104.790118283847	1.762152	103.027966283847	61.6374931755355	58.2545539229757	119.892047098511	3.983352	115.908695098511	111.447085988442	122.069765642774	7276.31369904764
1	42483	42706	223	42594.5	5.13840772961244	2.40605679443816	7.5444645240506	0.825546	6.7189185240506	9.15213565510011	5.49560131548722	14.6477369705873	3.046746	11.6009909705873	7.26796730546165	12.2176360263565	474.52124566492
1	45094	45726	632	45410	59.4348327287092	50.0917005033345	109.526533232044	2.339664	107.186869232044	62.5953759748341	55.5344027687299	118.129778743564	4.560864	113.568914743564	115.945841338114	119.6056153964	7570.03474961756
1	48296	48793	497	48544.5	26.6682211187536	34.1836861635478	60.8519072823014	1.839894	59.0120132823014	29.3024738154779	34.8924734358548	64.1949472513327	4.061094	60.1338532513327	63.8342884543074	63.3302390933521	4167.70257768072
1	52602	52840	238	52721	21.2013192879097	44.3133042659956	65.5146235539054	0.881076	64.6335475539054	29.4947703624088	56.5207850562632	86.015555418672	3.102276	82.913279418672	69.91519673535	87.3204946247484	4564.72144843515
1	53221	53701	480	53461	697.134681552529	1400.68084797402	2097.81552952655	1.77696	2096.03856952655	714.872163040574	1413.98090914483	2128.8530721854	3.99816	2124.8549121854	2267.32021526607	2237.80054580824	148031.983036139
1	54834	54896	62	54865	4.06522700071878	1.71676917197599	5.78199617269477	0.229524	5.55247217269477	10.8550050766739	7.98615659258613	18.8411616692601	2.450724	16.3904376692601	6.00620264573509	17.2616634443914	392.141384431987
1	57216	57831	615	57523.5	30.0452604772578	38.3290117259367	68.3742722031946	2.27673	66.0975422031946	33.3620009185498	50.9614848846163	84.3234858031661	4.49793	79.8255558031661	71.4988243992839	84.0686445560877	4668.11555302814
1	58119	58708	589	58413.5	56.0540934366446	54.4460223127778	110.500115749422	2.180478	108.319637749422	59.2732356305083	61.3803977921973	120.653633422706	4.401678	116.251955422706	117.171176117736	122.431271803233	7650.03612573077
1	60868	61741	873	61304.5	219.699554855095	189.191602686392	408.891157541487	3.231846	405.659311541487	224.511668443972	198.804030076033	423.315698520005	5.453046	417.862652520005	438.808508078495	440.073939410955	28649.5454795592
1	62627	62789	162	62708	5.63949873152132	4.84421301246697	10.4837117439883	0.599724	9.88398774398829	11.5376928176502	8.58404585628863	20.1217386739388	2.820924	17.3008146739388	10.6916759763866	18.2204310977866	698.053140490621
1	67607	69048	1441	68327.5	303.01545875141	551.290400478283	854.305859229693	5.334582	848.971277229693	310.263928590637	563.084488691841	873.348417282478	7.555782	865.792635282478	918.346526170043	911.813423439442	59958.2963482499
1	69314	70626	1312	69970	373.048301171659	268.557177518765	641.605478690424	4.857024	636.748454690424	388.549922809039	281.043253306303	669.593176115342	7.078224	662.514952115342	688.781525468366	697.730613486929	44970.1345258696
1	70792	71809	1017	71300.5	269.930752853473	140.325280178945	410.256033032418	3.764934	406.491099032418	295.938185837999	160.207223158895	456.145408996894	5.986134	450.159274996894	439.708266613673	474.087273211808	28708.2901770744
1	72751	72915	164	72833	11.6660905120128	13.0275660639963	24.6936565760091	0.607128	24.0865285760091	29.631467907731	23.5305774614207	53.1620453691517	2.828328	50.3337173691517	26.0548035470095	53.0091817353305	1701.10256624172
1	73154	73304	150	73229	35.7980571742876	10.9704030044733	46.7684601787609	0.5553	46.2131601787609	55.5778019894101	22.5612948668283	78.1390968562384	2.7765	75.3625968562384	49.989553535888	79.3684591880982	3263.78810155861
1	73647	73830	183	73738.5	10.4814117852887	9.5391287058659	20.0205404911546	0.677466	19.3430744911546	19.4960499094319	15.0805291989373	34.5765791083692	2.898666	31.6779131083692	20.9237293897213	33.3617372355395	1366.09779828056
1	74879	75108	229	74993.5	13.6439549955003	12.5194751877842	26.1634301832844	0.847758	25.3156721832844	19.5245493976666	15.6344192527336	35.1589686504002	3.068958	32.0900106504002	27.3843888842058	33.7957396228059	1787.91039901088
1	75859	76738	879	76298.5	78.6440877881162	74.5116619940862	153.155749782202	3.254058	149.901691782202	81.1739423595177	77.9648999842916	159.138842343809	5.475258	153.663584343809	162.151184153611	161.831497738244	10586.7539927969
1	79505	79662	157	79583.5	2.64695246867454	2.21116029419461	4.85811276286916	0.581214	4.27689876286916	5.30660470929928	4.16882514040699	9.47542984970626	2.802414	6.67301584970626	4.62639340930164	7.02771677493093	302.054463270366
1	81881	82752	871	82316.5	36.0212531663572	47.1785528147275	83.1998059810847	3.224442	79.9753639810847	39.6821874269607	54.7504168467651	94.4326042737258	5.445642	88.9869622737258	86.5106979012001	93.7170211500003	5648.23181036744
1	83407	83657	250	83532	10.9843027548755	29.0646780855758	40.0489808404514	0.9255	39.1234808404514	14.3790417955466	37.0129353587201	51.3919771542666	3.1467	48.2452771542666	42.3205280145044	50.8097314924191	2763.08200444831
