Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
1	6329	6760	431	6544.5	53.4982330861245	60.033183710855	113.53141679698	1.968808	111.56260879698	57.0963160186979	64.171979106364	121.268295125062	4.709608	116.558687125062	128.18215191014	128.288927539787	8450.29096153566
1	9191	9576	385	9383.5	19.8376572401456	16.3100759325713	36.1477331727169	1.75868	34.3890531727169	24.9223744383008	19.5330502192279	44.4554246575287	4.49948	39.9559446575287	39.5120093135581	43.9770335046206	2604.79302460562
1	11130	11243	113	11186.5	4.80481074656341	4.32839976571906	9.13321051228247	0.516184	8.61702651228247	7.31836868181162	6.25064407172031	13.5690127535319	3.256984	10.3120287535319	9.9007096850984	11.3498113455124	652.695217844575
1	28177	28865	688	28521	70.038114315501	62.6047429829818	132.642857298483	3.142784	129.500073298483	72.2678657092639	64.4966865905792	136.764552299843	5.883584	130.880968299843	148.791770351375	144.052575339496	9808.96118074645
1	29827	30075	248	29951	14.0938248499784	25.5250883303136	39.618913180292	1.132864	38.486049180292	19.7330548291542	28.1401486050994	47.8732034342535	3.873664	43.9995394342535	44.2193370668371	48.4275678243399	2915.11929525839
1	31066	31177	111	31121.5	4.89951292936349	4.76100973698956	9.66052266635304	0.507048	9.15347466635304	16.7656864339833	21.0772858124685	37.8429722464518	3.247848	34.5951242464518	10.5170728153486	38.0767105151162	693.328392674006
1	32971	33197	226	33084	113.99202741364	51.7497927861492	165.741820199789	1.032368	164.709452199789	124.452468517393	56.3241982220775	180.77666673947	3.773168	177.00349873947	189.24630976791	194.816787870238	12475.8896391194
1	34454	35111	657	34782.5	320.042576693356	113.590018147688	433.632594841044	3.001176	430.631418841044	326.888034474997	116.022474213611	442.910508688608	5.741976	437.168532688608	494.782817849061	481.164326710273	32618.1040908419
1	36394	36567	173	36480.5	51.5948892157613	30.3537996277632	81.9486888435245	0.790264	81.1584248435245	55.0039677919543	32.4450478291521	87.4490156211064	3.531064	83.9179516211064	93.2486399723024	92.3632916631631	6147.33118293908
1	37240	37445	205	37342.5	52.726815305639	46.3973694176077	99.1241847232467	0.93644	98.1877447232467	63.3092592214471	58.6855526491719	121.994811870619	3.67724	118.317571870619	112.814826988611	130.224823037919	7437.21414114946
1	39003	39222	219	39112.5	118.389328767478	66.3674297095245	184.756758477003	1.000392	183.756366477003	137.706174003376	73.6720980755562	211.378272078932	3.741192	207.637080078932	211.130653327357	228.533273476547	13918.5949442166
1	42596	42658	62	42627	2.84496557389602	13.6010134911201	16.4459790650162	0.283216	16.1627630650162	14.7247393919908	41.4060543722881	56.1307937642789	3.024016	53.1067777642789	18.5705387569208	58.4513409726647	1224.24575863312
1	45159	45276	117	45217.5	14.0437236951919	17.2091966564948	31.2529203516867	0.534456	30.7184643516867	53.6118357045626	40.9841446476486	94.5959803522113	3.275256	91.3207243522113	35.2946108596264	100.511065097461	2326.76489428186
1	45499	45719	220	45609	72.8933801268083	28.2230505159138	101.116430642722	1.00496	100.111470642722	99.1619855945227	57.0424147763227	156.204400370845	3.74576	152.458640370845	115.025131415001	167.801782516341	7582.92643602236
1	48350	48502	152	48426	33.7629782062612	19.3990471305773	53.1620253368385	0.694336	52.4676893368385	44.6600293734833	23.9837528039169	68.6437821774002	3.435136	65.2086461774002	60.2838298375357	71.771117972908	3974.15626755898
1	52617	52829	212	52723	12.0215770865325	69.6248047890884	81.6463818756209	0.968416	80.6779658756209	14.160026375864	79.2709271235268	93.4309534993908	3.709216	89.7217374993908	92.6966067680371	98.7511593061539	6110.93889955986
1	57366	57556	190	57461	33.8138793794874	42.1064705162498	75.9203498957372	0.86792	75.0524298957372	57.9595359151396	72.9595816526939	130.919117567833	3.60872	127.310397567833	86.2330316031567	140.122669287766	5684.83362685946
1	58423	58681	258	58552	171.460051999885	244.464234680593	415.924286680478	1.178544	414.745742680478	180.893569433972	256.276606945143	437.170176379115	3.919344	433.250832379115	476.530643784949	476.85235663302	31414.8462329892
1	61029	61405	376	61217	99.8783021049736	288.954360137944	388.832662242917	1.717568	387.115094242918	103.442684260774	292.072932018219	395.515616278993	4.458368	391.057248278993	444.783842472295	430.412491988212	29321.967433622
1	62616	62751	135	62683.5	50.1780565590437	34.4590942511095	84.6371508101532	0.61668	84.0204708101532	60.1011852782299	38.0708774994628	98.1720627776927	3.35748	94.8145827776927	96.5370464986846	104.35653866478	6364.11637131087
1	67796	68683	887	68239.5	202.419665591115	313.495125780505	515.914791371621	4.051816	511.862975371621	206.021248604362	320.847295241395	526.868543845757	6.792616	520.075927845757	588.115483976007	572.415361465117	38770.9746210655
1	69613	70547	934	70080	268.995900113403	192.881745750647	461.87764586405	4.266512	457.61113386405	285.393878072037	207.907492080577	493.301370152613	7.007312	486.294058152613	525.78171583884	535.233749865698	34661.6780486596
1	70813	71700	887	71256.5	408.489615317995	135.856831377693	544.346446695688	4.051816	540.294630695687	415.665780722149	147.212893124696	562.878673846844	6.792616	556.086057846844	620.782618611038	612.049481172137	40924.5255517691
1	73183	73353	170	73268	31.9389361637337	12.106879052666	44.0458152163997	0.77656	43.2692552163997	60.757200398788	29.9037892554291	90.6609896542171	3.51736	87.1436296542171	49.7150999335303	95.9135956830807	3277.42242862845
1	73635	73843	208	73739	37.5070645040807	40.9973449519038	78.5044094559844	0.950144	77.5542654559844	58.1149394970523	57.3236212578791	115.438560754931	3.690944	111.747616754931	89.1075669810573	122.993680370091	5874.33473883577
1	74874	75086	212	74980	46.3911692747	43.5951048279309	89.9862741026309	0.968416	89.0178581026309	54.9762671534795	55.9915905557702	110.96785770925	3.709216	107.25864170925	102.278897321158	118.052943574167	6742.64262777164
1	76164	76629	465	76396.5	172.080266295267	179.70754209711	351.787808392376	2.12412	349.663688392376	183.077819778977	184.610055095622	367.687874874599	4.86492	362.822954874599	401.753280120365	399.336754005619	26485.2170226349
1	79541	79633	92	79587	19.3987471236624	9.18731175926752	28.58605888293	0.420256	28.16580288293	26.0176996845619	13.8666196131022	39.8843192976641	3.161056	36.7232632976641	32.3616780097074	40.4190213567151	2133.41398244948
1	81915	82733	818	82324	373.685013103238	445.145860211449	818.830873314687	3.736624	815.094249314687	382.99332765151	456.251716191434	839.245043842945	6.477424	832.767619842945	936.519287361499	916.575739437453	61739.1762532006
1	83442	83537	95	83489.5	3.22367430279139	30.2596974587929	33.4833717615843	0.43396	33.0494117615843	6.97376073890869	50.3739610744665	57.3477218133752	3.17476	54.1729618133752	37.972800785552	59.624823718501	2503.32211217121
1	84473	84643	170	84558	20.0873629956385	47.3293908998641	67.4167538955026	0.77656	66.6401938955026	24.2361586216438	55.0662692279464	79.3024278495902	3.51736	75.7850678495902	76.5676201851762	83.4119302280941	5047.65023176291
1	87041	87314	273	87177.5	147.136391361399	122.909132944897	270.045524306296	1.247064	268.798460306296	153.548939164855	125.973403573577	279.522342738432	3.987864	275.534478738432	308.841514587514	303.263734771316	20360.0939785704
1	92239	92946	707	92592.5	597.614974487312	649.5569717036	1247.17194619091	3.229576	1243.94237019091	600.979852044711	652.685243807457	1253.66509585217	5.970376	1247.69471985217	1429.25314836837	1373.26029878105	94222.2047408782
1	94473	94607	134	94540	26.6703147267513	11.2619595780326	37.9322743047839	0.612112	37.3201623047839	32.2281428296871	14.4814337840155	46.7095766137026	3.352912	43.3566646137026	42.8797673830698	47.719995327557	2826.80939077948
1	99806	99983	177	99894.5	36.9937526727049	34.2937904410054	71.2875431137104	0.808536	70.4790071137104	42.3557762625229	40.2266271875529	82.5824034500758	3.549336	79.0330674500758	80.9783035171375	86.9868022146743	5338.4204906395
