Chr	Start	End	Length	Midpoint	WatsonHpM	CrickHpM	TotalHpM	BGHpM	Total-BGHpM	WatsonHpM300	CrickHpM300	TotalHpM300	BGHpM300	Total-BGHpM300	NormHpM	NormHpM300	NormHpChr
1	6329	6760	431	6544.5	16.0550705585922	30.5028640866198	46.557934645212	2.489887	44.068047645212	19.2398250455844	33.5659203127896	52.8057453583739	5.956087	46.8496583583739	51.4313977003054	52.4123840961628	5144.54482920242
1	9191	9576	385	9383.5	9.41986538164586	9.90695842064796	19.3268238022938	2.224145	17.1026788022938	12.239525086171	12.6481192469927	24.8876443331637	5.690345	19.1972993331637	19.9603731552407	21.4767035986068	1996.58261482819
1	11130	11243	113	11186.5	2.98455734798941	1.47067898267373	4.45523633066315	0.652801	3.80243533066314	7.19649715557884	2.88565876133922	10.0821559169181	4.119001	5.96315491691806	4.43778597353578	6.67119413208201	443.899833644322
1	28177	28865	688	28521	53.199439732127	49.5449919574747	102.744431689602	3.974576	98.7698556896017	55.2889098717182	51.6674616254729	106.956371497191	7.440776	99.5155954971911	115.27335564469	111.331646750949	11530.4847280707
1	29827	30075	248	29951	12.0616276284858	17.9133440021923	29.9749716306781	1.432696	28.5422756306781	15.8321737439883	20.1575119310128	35.9896856750012	4.898896	31.0907896750012	33.311417402732	34.7823755262862	3332.05177800585
1	31066	31177	111	31121.5	1.69137582871718	1.52637818668198	3.21775401539916	0.641247	2.57650701539916	7.80488846111953	10.271953204544	18.0768416656635	4.107447	13.9693946656635	3.00701674041642	15.6280601494883	300.783823013672
1	32971	33197	226	33084	75.176225664077	33.4132224949788	108.589448159056	1.305602	107.283846159056	80.3081523242264	37.7468605633906	118.055012887617	4.771802	113.283210887617	125.209952640693	126.733969227059	12524.4158864952
1	34454	35111	657	34782.5	182.956385388593	128.70406070314	311.660446091733	3.795489	307.864957091733	187.37872218942	131.313323414427	318.692045603847	7.261689	311.430356603847	359.306252313465	348.408249739312	35940.4411525134
1	36394	36567	173	36480.5	39.4831357504555	22.4674789195056	61.9506146699611	0.999421	60.9511936699611	41.3519090440032	25.4191367376589	66.7710457816622	4.465621	62.3054247816622	71.1355562466972	69.7033013549686	7115.49898359482
1	37240	37445	205	37342.5	41.5298065016885	32.2069397338451	73.7367462355336	1.184285	72.5524612355336	49.5452919531875	41.659904642469	91.2051965956564	4.650485	86.5547115956564	84.6752848681315	96.8318435703871	8469.84173885287
1	39003	39222	219	39112.5	68.1320263320252	42.3917941831087	110.523820515134	1.265163	109.258657515134	75.992613997153	47.7320178665061	123.724631863659	4.731363	118.993268863659	127.514736121351	133.122014782533	12754.9571991568
1	42596	42658	62	42627	1.69137582871718	10.0154568701075	11.7068326988246	0.358174	11.3486586988246	9.08807012329872	33.3432234953275	42.4312936186262	3.824374	38.6069196186262	13.2449112246455	43.1909382207788	1324.85296143508
